sale_id,customer_id,vehicle_id,sale_date,final_price,discount,dealer_region,payment_type
4511,1502,792,2023-03-24,1185491,42790,Bangalore,EMI
4512,1582,1940,2025-05-24,2362206,158315,Chennai,EMI
4513,1575,838,2022-10-18,637801,123938,Chennai,EMI
4514,1071,285,2025-05-09,4242317,128480,Mumbai,EMI
4515,1572,672,2023-07-19,1466987,181938,Mumbai,EMI
4516,3882,993,2022-10-20,947772,89249,Hyderabad,Loan
4517,3715,1105,2025-12-21,1228479,182105,Chennai,EMI
4518,2011,1654,2024-10-26,3388732,36126,Mumbai,Loan
4519,3924,1819,2022-05-22,1444146,29960,Delhi,EMI
4520,1399,793,2023-03-25,1460586,198153,Hyderabad,Loan
4521,1119,1093,2023-03-31,2119436,114806,Delhi,EMI
4522,3078,510,2024-03-10,1106491,182301,Hyderabad,Cash
4523,1745,348,2025-02-27,1492232,62254,Chennai,EMI
4524,105,1345,2025-01-25,599756,17832,Chennai,EMI
4525,3015,1326,2025-02-14,3800189,180285,Bangalore,EMI
4526,2494,829,2023-04-18,1869623,126134,Bangalore,Cash
4527,4895,1088,2022-12-31,1674180,135365,Chennai,Loan
4528,3088,1409,2021-03-16,951763,180201,Hyderabad,Loan
4529,4143,1331,2025-09-12,1081488,129544,Bangalore,EMI
4530,1755,1310,2026-02-01,3983658,73501,Bangalore,Loan
4531,825,155,2024-06-28,1007282,13284,Chennai,Loan
4532,3017,1309,2024-11-30,2230124,137302,Delhi,EMI
4533,2476,22,2021-06-09,836503,9614,Mumbai,EMI
4534,4912,174,2025-01-10,833060,33741,Bangalore,Loan
4535,1468,420,2022-03-11,909068,185599,Delhi,Loan
4536,1878,598,2023-08-22,910094,15334,Hyderabad,Cash
4537,4789,221,2023-06-06,1175228,165129,Delhi,Cash
4538,4202,324,2023-05-30,1141313,42290,Bangalore,Loan
4539,488,480,2025-03-04,767724,62002,Bangalore,EMI
4540,1310,545,2025-02-24,693917,112353,Mumbai,Loan
4541,3870,269,2022-04-26,950568,31076,Chennai,Loan
4542,2169,96,2024-05-08,3059688,116552,Delhi,EMI
4543,738,123,2025-09-11,1106086,15476,Bangalore,Cash
4544,4390,1581,2024-08-27,2015661,146431,Chennai,Loan
4545,2789,134,2021-08-17,3346387,40572,Bangalore,Loan
4546,1151,378,2026-02-10,2098027,192685,Delhi,EMI
4547,2062,200,2025-07-19,2274279,31536,Bangalore,Loan
4548,3727,1401,2025-09-20,1247730,119213,Delhi,Loan
4549,403,910,2022-10-29,1151107,39159,Bangalore,Cash
4550,3423,1199,2022-10-05,897613,179994,Delhi,Cash
4551,4901,1485,2023-07-02,2387078,96316,Chennai,Loan
4552,2231,903,2025-06-13,942635,93183,Hyderabad,Cash
4553,3983,1703,2023-09-11,2338579,127208,Delhi,Loan
4554,1799,1286,2026-01-20,4663574,68116,Mumbai,EMI
4555,3171,456,2022-02-21,2186996,180761,Bangalore,Loan
4556,280,1705,2023-08-28,1265762,168752,Chennai,Loan
4557,1987,869,2023-11-10,1048310,148263,Mumbai,Loan
4558,2968,665,2022-09-03,3171315,140209,Delhi,Loan
4559,3248,892,2025-03-10,1517181,183643,Chennai,Loan
4560,117,1351,2021-07-26,721095,82721,Mumbai,Loan
4561,4995,251,2023-09-22,861409,53243,Mumbai,EMI
4562,2078,392,2022-12-05,1534922,171638,Delhi,Cash
4563,142,1525,2024-04-26,593776,180844,Hyderabad,Loan
4564,1491,1258,2021-08-26,1229568,175648,Bangalore,Loan
4565,3334,1813,2022-08-11,483052,37566,Bangalore,Cash
4566,1974,718,2023-04-05,586924,8186,Hyderabad,Loan
4567,213,1410,2025-01-28,1811543,75396,Chennai,Cash
4568,556,645,2021-04-06,2194850,167511,Delhi,Cash
4569,2342,279,2022-03-12,2033774,183750,Mumbai,Cash
4570,3850,713,2024-10-23,1289858,28417,Chennai,Cash
4571,138,386,2021-04-29,981790,143616,Mumbai,EMI
4572,1661,1749,2024-07-17,3585781,109497,Chennai,Cash
4573,3074,1306,2023-12-05,599154,161657,Bangalore,Loan
4574,4921,1866,2026-01-29,1604164,147506,Mumbai,Cash
4575,3363,1171,2022-10-25,1059521,105841,Mumbai,EMI
4576,487,1752,2024-11-30,622924,29612,Hyderabad,Loan
4577,742,949,2022-04-23,863689,21865,Bangalore,Cash
4578,4171,1304,2022-02-12,1560100,158657,Bangalore,Cash
4579,4192,1292,2022-04-18,1540491,178778,Delhi,Loan
4580,4216,1806,2022-11-08,4272450,23262,Bangalore,Cash
4581,3896,1247,2025-07-23,3217110,24970,Chennai,Cash
4582,2310,674,2022-06-26,1745305,194835,Delhi,Cash
4583,4400,1755,2021-11-27,1794300,1952,Delhi,Loan
4584,3330,1153,2025-04-23,1947273,169612,Bangalore,Cash
4585,1864,499,2024-12-09,4080832,94374,Delhi,EMI
4586,3280,475,2023-02-27,672924,192705,Chennai,Loan
4587,285,1329,2023-03-18,1112881,8386,Chennai,Loan
4588,1696,137,2023-06-20,761065,89293,Mumbai,EMI
4589,3483,1719,2026-01-14,1242188,57875,Hyderabad,EMI
4590,3206,1866,2021-10-09,1694044,57626,Mumbai,Loan
4591,1136,1197,2023-05-28,773068,46913,Bangalore,EMI
4592,2028,767,2021-04-15,707170,158629,Bangalore,Loan
4593,4172,1866,2023-07-17,1733338,18332,Chennai,Loan
4594,1324,1320,2023-07-08,2080712,195610,Hyderabad,EMI
4595,356,264,2022-06-22,986777,109056,Hyderabad,Loan
4596,845,171,2023-08-24,4591532,137731,Hyderabad,Cash
4597,4388,1741,2022-11-17,4162792,53592,Hyderabad,EMI
4598,2648,1333,2024-11-03,682681,87353,Hyderabad,EMI
4599,4920,396,2023-12-03,388389,189164,Delhi,Cash
4600,4989,888,2022-04-30,626628,123776,Bangalore,EMI
4601,4145,1870,2025-01-12,1072755,102436,Delhi,EMI
4602,2958,666,2022-01-19,881250,120701,Delhi,Cash
4603,2765,161,2021-05-13,1903057,65085,Bangalore,Loan
4604,3547,640,2024-02-18,514549,38761,Chennai,Cash
4605,1336,737,2022-04-16,912236,188204,Mumbai,EMI
4606,3156,1612,2023-03-15,1225144,43886,Delhi,Loan
4607,3824,1383,2025-06-06,1830724,50276,Chennai,Cash
4608,912,244,2023-12-19,770871,89618,Chennai,EMI
4609,4037,1649,2024-01-17,2491412,177328,Delhi,EMI
4610,4924,1120,2025-09-10,1068402,903,Chennai,Cash
4611,2129,1154,2024-07-29,2013176,194337,Bangalore,Cash
4612,4117,860,2022-09-06,1985481,94821,Hyderabad,Loan
4613,3539,951,2023-11-27,810231,87895,Chennai,EMI
4614,2423,1843,2021-06-30,2058149,47609,Bangalore,EMI
4615,3107,1717,2024-08-16,1459960,67586,Delhi,Cash
4616,4032,1763,2021-10-07,3802411,41545,Delhi,Loan
4617,1847,951,2024-05-29,796961,101165,Delhi,Cash
4618,533,381,2024-01-03,2272291,179593,Mumbai,EMI
4619,4908,12,2021-10-16,854115,119016,Chennai,Loan
4620,1641,36,2022-03-25,480501,182347,Chennai,Cash
4621,2110,104,2026-01-14,1151998,65047,Hyderabad,Loan
4622,1581,1937,2022-05-07,1869945,197269,Bangalore,Loan
4623,4530,1133,2025-09-03,1016599,2078,Delhi,Cash
4624,824,1826,2021-03-02,2243185,83757,Hyderabad,EMI
4625,4857,402,2024-04-16,896815,160693,Chennai,Loan
4626,4492,1410,2023-02-18,1704948,181991,Hyderabad,Loan
4627,1572,423,2021-05-05,3020789,13254,Mumbai,Loan
4628,216,1989,2024-10-26,1388938,52958,Chennai,Cash
4629,4075,1993,2021-08-23,1421552,178269,Delhi,Loan
4630,3475,890,2025-04-18,2690931,139815,Hyderabad,Loan
4631,3889,830,2023-03-10,2496752,135373,Hyderabad,Loan
4632,2674,748,2021-05-25,4609248,123371,Hyderabad,Loan
4633,4773,679,2022-08-18,1887344,118585,Mumbai,EMI
4634,2658,1392,2022-03-28,1410534,174573,Hyderabad,EMI
4635,2058,90,2023-09-16,1328869,105081,Chennai,EMI
4636,3703,971,2025-03-10,775754,130821,Bangalore,EMI
4637,3342,460,2025-08-22,2057911,138972,Bangalore,EMI
4638,3330,1755,2022-08-07,1763019,33233,Hyderabad,EMI
4639,2610,1951,2021-04-25,876945,20078,Delhi,EMI
4640,206,1957,2022-09-09,4297914,34986,Chennai,EMI
4641,3126,1332,2025-11-15,1910094,83744,Delhi,EMI
4642,1059,649,2022-12-31,2229368,126984,Mumbai,Loan
4643,460,1308,2023-04-24,3828045,175698,Mumbai,Loan
4644,3663,558,2024-07-30,1404238,33420,Hyderabad,EMI
4645,159,1952,2021-04-07,1877450,7977,Bangalore,Loan
4646,948,300,2022-09-08,517988,126533,Delhi,Cash
4647,596,6,2024-10-15,396463,176831,Hyderabad,EMI
4648,4408,139,2025-07-08,2527416,22036,Bangalore,Cash
4649,637,956,2024-11-28,337504,181382,Hyderabad,Cash
4650,4183,463,2023-09-02,2240048,190738,Bangalore,EMI
4651,1526,1523,2024-01-17,1430574,10487,Hyderabad,EMI
4652,1992,1749,2024-09-01,3543994,151284,Bangalore,Loan
4653,2222,129,2025-07-12,2492728,33412,Chennai,Loan
4654,3079,307,2021-05-12,1138878,36603,Hyderabad,EMI
4655,590,1697,2021-06-21,1073341,92611,Delhi,Cash
4656,4423,57,2021-12-26,495863,73419,Delhi,EMI
4657,2802,442,2024-05-04,604615,117734,Hyderabad,EMI
4658,3845,1744,2025-01-10,748931,103794,Delhi,Loan
4659,903,1805,2022-10-23,777564,25270,Bangalore,EMI
4660,943,802,2025-02-01,679341,185713,Bangalore,EMI
4661,4231,256,2024-05-12,565383,15364,Mumbai,Loan
4662,2321,1409,2021-03-17,1052984,78980,Mumbai,Loan
4663,2553,1983,2023-01-10,2236288,38071,Hyderabad,Cash
4664,3704,1826,2022-12-22,2165251,161691,Hyderabad,Loan
4665,1753,1754,2025-10-31,1550226,184933,Mumbai,Cash
4666,1840,1413,2025-01-14,1041623,14298,Chennai,Cash
4667,2636,1904,2022-11-08,682158,174496,Mumbai,EMI
4668,3332,1017,2022-08-02,914153,188115,Hyderabad,Cash
4669,1151,509,2024-08-16,936477,158150,Delhi,Loan
4670,875,1329,2024-08-31,1049571,71696,Delhi,Loan
4671,2329,1988,2022-02-22,759142,5288,Hyderabad,Loan
4672,1187,1116,2022-03-02,3933514,152235,Bangalore,Loan
4673,601,680,2025-03-11,1280599,90719,Mumbai,EMI
4674,452,811,2022-05-10,1289401,139501,Hyderabad,Cash
4675,1376,42,2023-05-10,1266097,43857,Delhi,Cash
4676,1618,1169,2023-10-18,2088679,133988,Hyderabad,Cash
4677,228,216,2024-02-24,1257856,111092,Hyderabad,Cash
4678,4125,868,2024-11-17,1173587,30875,Chennai,Cash
4679,4748,1094,2023-10-14,421755,102372,Mumbai,Cash
4680,670,464,2021-04-23,1244352,69246,Bangalore,Loan
4681,3486,914,2024-03-02,1305577,91096,Chennai,Loan
4682,847,1403,2025-03-09,3124002,43645,Mumbai,Loan
4683,4698,1180,2021-06-27,661364,124757,Mumbai,EMI
4684,1918,1186,2021-12-21,3816047,182266,Mumbai,EMI
4685,2268,208,2023-01-26,1244886,131554,Mumbai,EMI
4686,2034,415,2025-01-28,2610943,114992,Mumbai,Cash
4687,3854,962,2026-01-13,1103382,42555,Delhi,EMI
4688,2510,1431,2025-10-29,636949,104926,Bangalore,EMI
4689,2704,828,2025-11-25,1766477,163218,Hyderabad,Cash
4690,2509,239,2022-07-31,1054131,105863,Bangalore,Cash
4691,4014,1863,2025-05-08,1294559,45442,Chennai,Cash
4692,3334,206,2022-03-13,487317,84912,Bangalore,EMI
4693,2142,516,2023-02-01,4305685,45433,Mumbai,EMI
4694,716,1497,2024-02-03,1221366,134294,Chennai,EMI
4695,3240,1803,2023-09-28,527438,80052,Delhi,EMI
4696,2451,1919,2024-11-12,1766339,13866,Delhi,Loan
4697,1839,355,2021-12-28,3904497,20943,Mumbai,Loan
4698,2871,600,2022-07-18,1667066,23937,Delhi,EMI
4699,4642,782,2024-03-21,1164427,108694,Mumbai,Loan
4700,2973,219,2023-03-28,1462178,27753,Bangalore,EMI
4701,587,260,2023-04-26,1026428,118390,Bangalore,Cash
4702,1965,210,2023-09-11,2290509,63895,Mumbai,Cash
4703,1776,748,2022-11-04,4564060,168559,Hyderabad,EMI
4704,3535,41,2026-01-13,1322523,126387,Hyderabad,Loan
4705,3977,846,2025-07-07,1454091,107301,Mumbai,Loan
4706,1183,198,2024-09-04,398685,149244,Delhi,EMI
4707,723,503,2025-02-05,2388979,43949,Chennai,Cash
4708,231,382,2023-10-21,2238141,102289,Hyderabad,Cash
4709,1387,1085,2023-03-03,1153672,92454,Chennai,Cash
4710,688,1216,2025-01-12,846039,27568,Mumbai,Cash
4711,1191,1113,2023-10-27,1298108,91759,Mumbai,EMI
4712,3799,1962,2025-03-10,1086265,121952,Mumbai,Cash
4713,2329,444,2024-06-13,1044993,76889,Chennai,EMI
4714,255,703,2025-11-21,1642029,48258,Chennai,Cash
4715,3518,1941,2024-01-23,1233627,123491,Hyderabad,Cash
4716,2372,952,2022-07-01,2453838,197858,Mumbai,Cash
4717,442,1000,2023-03-20,3118931,54485,Hyderabad,Loan
4718,1790,916,2024-05-30,967088,28821,Hyderabad,EMI
4719,4843,316,2025-03-30,1705926,165036,Bangalore,EMI
4720,3259,206,2021-08-15,495312,76917,Delhi,EMI
4721,1897,1692,2021-04-03,1872980,60152,Delhi,Cash
4722,4542,76,2024-01-11,2222593,110814,Chennai,EMI
4723,1504,1671,2023-12-01,1424459,164985,Bangalore,EMI
4724,265,1009,2024-12-04,662086,117291,Bangalore,Loan
4725,71,913,2022-10-28,2028376,87327,Chennai,Cash
4726,1072,845,2023-10-04,498574,124587,Hyderabad,EMI
4727,2618,177,2021-11-04,762507,3557,Delhi,Cash
4728,4129,1744,2023-02-24,725401,127324,Bangalore,EMI
4729,3744,524,2023-10-29,644780,98153,Hyderabad,EMI
4730,3180,631,2024-02-29,951889,182530,Chennai,Loan
4731,2121,219,2023-02-27,1465438,24493,Hyderabad,EMI
4732,868,1692,2023-10-03,1827858,105274,Chennai,Cash
4733,563,435,2025-05-19,947017,109761,Mumbai,EMI
4734,33,1422,2024-08-13,993188,13805,Hyderabad,Cash
4735,4029,1426,2021-10-05,4549043,90540,Hyderabad,EMI
4736,1033,1564,2021-04-22,818585,57564,Delhi,Loan
4737,1482,143,2022-09-27,1117201,54642,Bangalore,EMI
4738,774,567,2021-07-25,567637,46810,Mumbai,EMI
4739,2866,678,2023-04-24,3779632,158510,Mumbai,EMI
4740,2807,544,2022-01-05,1769740,148356,Bangalore,Cash
4741,3782,52,2024-02-02,4236184,38487,Hyderabad,Loan
4742,2010,245,2024-08-09,1914097,87321,Mumbai,Cash
4743,829,1851,2022-06-24,2623390,116338,Chennai,EMI
4744,219,656,2024-10-01,2803752,127235,Delhi,Cash
4745,1608,1032,2024-04-06,2113115,156936,Delhi,Cash
4746,4948,1703,2021-10-07,2289690,176097,Delhi,Cash
4747,2898,913,2023-10-23,1916709,198994,Chennai,Loan
4748,4945,121,2022-08-04,3362495,196613,Mumbai,EMI
4749,1108,965,2021-11-26,451223,87473,Delhi,EMI
4750,2802,1050,2022-05-14,3055995,171501,Chennai,Cash
4751,3701,967,2021-03-31,2234173,24914,Mumbai,Loan
4752,4204,1099,2023-10-27,1019651,107974,Mumbai,EMI
4753,736,1634,2025-05-15,962529,192979,Mumbai,EMI
4754,2018,1816,2021-12-05,1273814,68451,Delhi,Cash
4755,3015,1141,2024-02-22,1889892,159355,Mumbai,EMI
4756,4873,1127,2021-07-29,1448935,52711,Delhi,Cash
4757,4684,89,2022-05-26,1155828,18635,Bangalore,Loan
4758,2808,431,2024-12-27,660853,48460,Hyderabad,Loan
4759,3483,1061,2023-11-09,4516560,58603,Bangalore,Loan
4760,2501,1295,2022-04-29,1013571,166478,Bangalore,Loan
4761,1701,1308,2022-09-21,3905977,97766,Bangalore,Loan
4762,2106,834,2024-07-29,1175982,82964,Delhi,Loan
4763,1644,926,2024-11-03,4543718,56458,Bangalore,EMI
4764,931,266,2025-03-28,868583,57005,Mumbai,EMI
4765,4825,293,2025-02-21,1177854,115626,Bangalore,Loan
4766,3554,1096,2023-02-07,3866901,184566,Mumbai,EMI
4767,432,1167,2024-11-19,1958849,33506,Hyderabad,Cash
4768,1298,1234,2021-09-14,528208,89042,Delhi,Loan
4769,3403,1404,2024-02-21,304816,199416,Chennai,Loan
4770,4551,1482,2023-06-12,1167547,144545,Bangalore,EMI
4771,3293,703,2024-02-08,1642514,47773,Mumbai,EMI
4772,567,1489,2024-02-03,2991923,193536,Hyderabad,Loan
4773,4593,1851,2022-05-25,2596753,142975,Delhi,Loan
4774,3146,391,2023-05-29,1741544,184866,Delhi,Loan
4775,2387,267,2023-02-15,498436,61654,Bangalore,Loan
4776,3569,1777,2021-08-26,2206221,40037,Chennai,Loan
4777,2353,92,2025-12-12,1224189,26016,Mumbai,Cash
4778,3961,1747,2022-06-17,924077,133075,Bangalore,Cash
4779,4001,1847,2024-09-10,2012953,143663,Delhi,EMI
4780,3856,661,2021-12-03,1168716,89811,Chennai,EMI
4781,361,491,2025-01-08,3112846,196389,Hyderabad,EMI
4782,251,1698,2023-02-19,540308,61404,Hyderabad,Loan
4783,3773,385,2023-02-25,1214905,36193,Hyderabad,Loan
4784,3257,828,2026-02-08,1810868,118827,Hyderabad,Loan
4785,1074,1688,2023-10-25,1013643,24906,Mumbai,Cash
4786,1263,1877,2025-10-24,1856210,122794,Delhi,Loan
4787,3072,1220,2025-10-01,964798,61369,Bangalore,EMI
4788,879,1062,2023-07-20,584722,113302,Mumbai,Loan
4789,4212,329,2022-05-04,490813,44902,Mumbai,Cash
4790,4821,1056,2024-08-30,643959,171780,Hyderabad,Loan
4791,3281,1670,2025-04-11,1152141,20447,Hyderabad,EMI
4792,629,1976,2022-05-15,1445751,153103,Delhi,EMI
4793,2149,1557,2022-05-04,4643080,28830,Hyderabad,EMI
4794,3635,1249,2025-03-01,719538,99274,Delhi,Cash
4795,3933,806,2021-04-08,4577156,115657,Hyderabad,EMI
4796,433,1972,2025-08-02,635890,86362,Mumbai,Loan
4797,3115,213,2021-05-11,2266966,74974,Bangalore,EMI
4798,1618,160,2026-01-25,940721,191224,Delhi,Loan
4799,4316,343,2022-05-20,827924,32625,Mumbai,Cash
4800,4042,196,2022-05-27,643365,12482,Bangalore,EMI
4801,2215,350,2023-01-30,1381816,16674,Chennai,Loan
4802,1687,848,2021-03-29,3564705,164427,Delhi,EMI
4803,3147,482,2025-09-16,1467932,101516,Chennai,Cash
4804,1210,571,2023-11-11,743864,5423,Hyderabad,Loan
4805,570,716,2025-08-21,570606,5135,Hyderabad,Cash
4806,196,1994,2023-11-18,499529,7941,Mumbai,Loan
4807,2323,1565,2021-04-20,1017815,52423,Bangalore,Loan
4808,4034,1651,2023-01-01,2260461,141718,Hyderabad,Loan
4809,1795,890,2023-11-14,2671963,158783,Delhi,Loan
4810,2357,1802,2021-06-14,691973,96409,Delhi,Loan
4811,33,1518,2021-09-01,1222978,155376,Chennai,Cash
4812,3920,1010,2023-07-27,669630,65690,Mumbai,Loan
4813,3471,1736,2024-10-16,643163,140092,Hyderabad,Loan
4814,4889,1019,2022-02-22,780822,91170,Hyderabad,Loan
4815,3977,1001,2024-07-18,978851,131685,Bangalore,Cash
4816,1535,1703,2021-06-02,2314561,151226,Delhi,Cash
4817,4663,623,2025-07-09,737622,107621,Mumbai,Loan
4818,1800,961,2021-08-14,916194,116733,Chennai,Cash
4819,960,956,2024-02-15,381399,137487,Bangalore,Cash
4820,3762,1448,2022-05-20,1228014,36911,Chennai,Loan
4821,2179,1962,2024-03-17,1174791,33426,Mumbai,EMI
4822,4385,1673,2023-09-14,2189558,19129,Chennai,Cash
4823,4919,74,2023-03-01,2244580,126838,Delhi,EMI
4824,4617,171,2023-10-30,4721823,7440,Delhi,EMI
4825,676,775,2024-03-28,1198979,78879,Mumbai,Cash
4826,2977,1380,2025-05-22,2088332,195831,Chennai,EMI
4827,699,334,2024-08-06,2361562,124728,Bangalore,Loan
4828,4371,1743,2025-02-01,3848277,55665,Mumbai,EMI
4829,3098,41,2023-09-01,1416074,32836,Chennai,Loan
4830,3621,834,2024-11-06,1062354,196592,Delhi,Loan
4831,1279,1147,2022-12-26,936876,55144,Mumbai,Loan
4832,732,399,2022-10-04,564620,141895,Mumbai,EMI
4833,1611,1458,2021-07-15,3266829,196664,Bangalore,EMI
4834,2030,1253,2025-02-02,1410294,50026,Bangalore,Cash
4835,4153,560,2024-07-22,1140178,19447,Chennai,EMI
4836,3931,524,2024-02-16,582563,160370,Mumbai,Loan
4837,2870,567,2024-04-29,548993,65454,Mumbai,EMI
4838,1971,362,2024-03-23,2183638,43870,Delhi,EMI
4839,4899,831,2023-07-15,1862074,181894,Chennai,EMI
4840,2309,891,2021-07-30,1288340,110513,Bangalore,Cash
4841,4054,1081,2022-11-26,3256613,111907,Bangalore,Loan
4842,1484,1541,2022-06-21,1766523,3633,Bangalore,Cash
4843,1806,108,2023-11-19,695213,126134,Bangalore,EMI
4844,1626,139,2021-08-11,2532086,17366,Hyderabad,Loan
4845,1529,1452,2022-01-15,2230081,153131,Mumbai,Cash
4846,2780,451,2021-09-05,656873,115375,Bangalore,Cash
4847,3510,642,2023-11-30,2202853,95990,Mumbai,EMI
4848,3870,1136,2025-03-29,488035,79611,Chennai,Loan
4849,4066,904,2024-10-16,4566005,155936,Chennai,Loan
4850,3033,1035,2025-03-17,1221093,28817,Bangalore,Cash
4851,2857,1544,2026-01-27,1470057,114022,Hyderabad,EMI
4852,4080,1449,2022-02-08,2761828,37238,Mumbai,Loan
4853,3466,1902,2025-06-14,1739665,176507,Delhi,Loan
4854,4840,871,2023-01-20,4738248,175216,Chennai,EMI
4855,1224,1610,2025-04-30,2891136,185685,Hyderabad,Loan
4856,3738,1731,2025-03-13,1246501,127547,Bangalore,Loan
4857,4789,66,2025-08-24,1936887,49687,Delhi,Cash
4858,3692,1282,2025-09-18,4624952,114799,Bangalore,Cash
4859,1297,1080,2022-04-14,620535,139555,Chennai,EMI
4860,251,677,2022-08-14,1793473,105278,Chennai,EMI
4861,173,54,2021-07-02,1223274,89095,Mumbai,Cash
4862,2567,17,2021-08-07,933624,90973,Chennai,Cash
4863,4665,1731,2024-04-18,1249276,124772,Chennai,Loan
4864,4570,1566,2023-02-12,1211863,152382,Chennai,Loan
4865,3226,1451,2021-05-27,748590,145672,Hyderabad,Cash
4866,2170,1134,2022-10-26,4888322,71085,Mumbai,Cash
4867,3694,158,2022-11-23,1679526,135613,Chennai,EMI
4868,1395,152,2023-02-23,995825,7705,Hyderabad,Loan
4869,4083,741,2025-02-11,384255,195138,Mumbai,Loan
4870,1738,914,2021-09-28,1217352,179321,Mumbai,Cash
4871,732,846,2023-12-15,1414663,146729,Hyderabad,Cash
4872,4960,293,2025-09-13,1271489,21991,Bangalore,Loan
4873,4882,1749,2025-01-06,3661853,33425,Delhi,EMI
4874,2399,1389,2024-01-08,1336375,155921,Mumbai,EMI
4875,489,1654,2025-03-09,3410602,14256,Hyderabad,EMI
4876,2588,617,2023-03-14,1798688,85131,Mumbai,Loan
4877,4265,1725,2021-12-14,998371,117312,Chennai,Loan
4878,1858,92,2024-06-22,1058287,191918,Delhi,Cash
4879,4460,1168,2021-12-24,1618734,34172,Chennai,Cash
4880,1999,735,2021-03-19,945110,55446,Delhi,Cash
4881,26,548,2024-11-07,637138,135629,Bangalore,Cash
4882,4884,1098,2026-01-02,2362796,59749,Chennai,EMI
4883,4334,603,2024-09-03,3364712,35136,Bangalore,EMI
4884,4277,798,2022-05-15,1213767,161330,Mumbai,Loan
4885,1615,788,2021-06-18,752203,12651,Chennai,EMI
4886,829,371,2024-10-14,708839,157718,Delhi,EMI
4887,3392,537,2021-05-21,1324633,67405,Delhi,EMI
4888,1650,404,2024-09-28,1772905,65194,Delhi,Cash
4889,2443,269,2022-01-03,828084,153560,Hyderabad,Loan
4890,2451,1416,2024-10-18,483584,174199,Mumbai,Loan
4891,3623,1844,2023-12-01,1362220,9435,Chennai,EMI
4892,2473,1439,2022-11-24,1146178,57441,Chennai,Loan
4893,1102,264,2025-12-15,988847,106986,Hyderabad,Cash
4894,1082,1224,2022-07-21,674716,121825,Hyderabad,Loan
4895,2831,1540,2025-07-02,2867543,109995,Hyderabad,Loan
4896,227,1269,2024-08-04,4278255,120359,Bangalore,Cash
4897,1306,1245,2022-04-13,4597226,149219,Chennai,Loan
4898,3783,460,2024-09-19,2126182,70701,Hyderabad,Cash
4899,2304,530,2025-03-20,1129981,108106,Bangalore,EMI
4900,4960,1504,2025-12-24,800722,57467,Delhi,Cash
4901,193,1067,2025-05-07,648030,45922,Hyderabad,Loan
4902,1646,397,2022-06-11,1123711,85880,Mumbai,Loan
4903,4134,818,2024-06-06,1210305,105307,Mumbai,EMI
4904,108,1140,2025-01-03,973742,135885,Mumbai,Loan
4905,4727,1469,2023-07-16,1817047,196885,Hyderabad,EMI
4906,4702,214,2023-03-07,3216150,170880,Mumbai,EMI
4907,1754,1072,2026-01-24,1148970,165385,Chennai,EMI
4908,1228,195,2025-07-10,1225389,106406,Delhi,Cash
4909,2420,1535,2022-01-11,1206191,118082,Hyderabad,EMI
4910,13,659,2023-02-27,4194600,112974,Delhi,Loan
4911,363,1847,2025-05-20,2019576,137040,Mumbai,Loan
4912,669,116,2022-03-01,2008982,139997,Bangalore,Cash
4913,319,373,2025-08-23,1397542,15515,Hyderabad,EMI
4914,4743,303,2023-07-22,2432310,51506,Bangalore,EMI
4915,3490,1092,2021-05-28,574275,184000,Hyderabad,Loan
4916,3432,282,2024-12-01,4548298,170416,Delhi,EMI
4917,182,1937,2021-06-19,1995686,71528,Chennai,Loan
4918,2310,555,2022-05-16,916751,32918,Mumbai,EMI
4919,4395,1335,2025-08-15,2090985,113395,Delhi,Cash
4920,588,943,2022-04-04,1467791,143739,Mumbai,Cash
4921,3028,1999,2021-11-07,4828108,9838,Bangalore,Loan
4922,3613,828,2022-05-13,1908928,20767,Bangalore,EMI
4923,2285,984,2022-11-06,695362,15417,Mumbai,Loan
4924,1834,674,2023-05-19,1834922,105218,Delhi,Loan
4925,1837,958,2022-08-29,749111,81704,Mumbai,Cash
4926,2950,506,2022-03-20,4837571,12747,Hyderabad,Loan
4927,4682,1150,2024-11-01,563989,95347,Chennai,Cash
4928,3958,159,2024-01-15,3090622,96519,Hyderabad,Cash
4929,173,1869,2025-06-03,1437019,17553,Chennai,Cash
4930,2515,690,2024-03-25,4211916,29524,Delhi,EMI
4931,943,998,2025-08-15,870594,130376,Hyderabad,Loan
4932,3954,858,2021-10-09,2883802,156740,Hyderabad,Loan
4933,1763,637,2023-10-21,1509135,95934,Bangalore,Cash
4934,1295,1266,2022-03-13,871403,146687,Mumbai,EMI
4935,848,1713,2024-08-16,1512412,199473,Mumbai,Loan
4936,1046,1305,2024-04-17,1346732,121473,Chennai,EMI
4937,1940,1560,2025-08-16,1228936,9079,Hyderabad,Cash
4938,1443,1837,2021-06-06,1025325,121596,Hyderabad,Loan
4939,2153,962,2022-04-01,1040913,105024,Delhi,EMI
4940,4748,1162,2023-03-27,625773,42730,Bangalore,EMI
4941,2012,910,2022-01-12,1143780,46486,Bangalore,EMI
4942,3642,1664,2025-05-23,1740356,61494,Bangalore,EMI
4943,2287,358,2024-05-25,539029,193192,Hyderabad,EMI
4944,3740,1012,2024-07-20,1226744,181404,Delhi,Cash
4945,1021,714,2025-10-06,2104071,56229,Bangalore,EMI
4946,1704,1291,2021-05-14,2081985,50161,Chennai,EMI
4947,4983,1793,2024-10-15,1425336,20999,Chennai,Loan
4948,3413,904,2022-03-25,4630648,91293,Delhi,EMI
4949,2604,694,2025-05-25,2276857,78348,Bangalore,Loan
